date,symbol,market_cap
2021-09-30,ACC,423413136000.0
2021-09-30,YESBANK,314695019417.60004
2021-09-30,ZEEL,291228441497.6
2021-09-30,ABREL,
2021-09-30,WOCKPHARMA,50388573750.0
2021-09-30,LICHSGFIN,234904393900.80002
2021-09-30,TMPV,
2021-09-30,HINDCOPPER,106324288800.0
2021-09-30,PIIND,482212905300.0
2021-09-30,HINDPETRO,425565004800.0
2021-09-30,HSCL,21618369262.399998
2021-09-30,ITC,2909438852556.8003
2021-09-30,HDFCBANK,8831955851980.8
2021-09-30,JINDALSTEL,397042772544.0
2021-09-30,JINDALSAW,36467941875.2
2021-09-30,MOTHERSON,
2021-09-30,TITAN,1919260129510.4
2021-09-30,CANBK,313844498304.0
2021-09-30,PFC,375415413273.6
2021-09-30,INDHOTEL,215731769804.80002
2021-09-30,GRASIM,1098766921516.8
2021-09-30,GRAVITA,13583207612.0
2021-09-30,NAUKRI,826975137600.0
2021-09-30,RAMCOCEM,232370499572.8
2021-09-30,INDIACEM,62072367497.600006
2021-09-30,PETRONET,358049244633.60004
2021-09-30,MFSL,350171868614.39996
2021-09-30,GRANULES,79737037100.0
2021-09-30,AARTIIND,337092018988.8
2021-09-30,BHARATFORG,343348602150.4
2021-09-30,WELSPUNLIV,
2021-09-30,MANAPPURAM,143167715603.2
2021-09-30,IOB,431080645632.0
2021-09-30,RECLTD,311741111897.6
2021-09-30,GRAPHITE,118114560799.99998
2021-09-30,IOC,1179594296115.2
2021-09-30,IIFL,108845608704.0
2021-09-30,BPCL,937549870745.6
2021-09-30,HBLENGINE,
2021-09-30,IPCALAB,306060598750.0
2021-09-30,HCLTECH,3472276305190.4
2021-09-30,HAVELLS,860542377484.7999
2021-09-30,PVRINOX,
2021-09-30,IDEA,341951259238.4
2021-09-30,ONGC,1817853317632.0
2021-09-30,WIPRO,3464297421107.2
2021-09-30,ADANIPORTS,1506607336806.4
2021-09-30,BIOCON,435457643212.8
2021-09-30,ADANIPOWER,374699186892.8
2021-09-30,OBEROIRLTY,350773059686.4
2021-09-30,ABB,396939464364.8
2021-09-30,MCX,85191415435.0
2021-09-30,IGL,373314457305.60004
2021-09-30,BHARTIARTL,3848774136166.4
2021-09-30,AEGISLOG,
2021-09-30,PFOCUS,22173363600.0
2021-09-30,RADICO,117832869000.0
2021-09-30,IFCI,27526500569.6
2021-09-30,J&KBANK,35450614214.4
2021-09-30,AMBUJACEM,794657149209.6
2021-09-30,KPIL,
2021-09-30,SUNTV,199270113307.2
2021-09-30,M&MFIN,228820153036.8
2021-09-30,TRENT,364676347156.8
2021-09-30,UNIONBANK,247759685760.0
2021-09-30,SAMMAANCAP,
2021-09-30,CGPOWER,120570968576.0
2021-09-30,CUB,116475290822.40001
2021-09-30,GAIL,705355974374.4
2021-09-30,SUNPHARMA,1963251811776.0
2021-09-30,SJVN,110623868198.4
2021-09-30,UBL,415660191072.0
2021-09-30,ARE&M,
2021-09-30,EXIDEIND,151512500000.0
2021-09-30,GABRIEL,22070900600.0
2021-09-30,BAJAJFINSV,2830529892456.0
2021-09-30,FSL,133260031936.0
2021-09-30,UPL,540714640838.4
2021-09-30,TCS,13965948167091.201
2021-09-30,GESHIP,54186364200.0
2021-09-30,NCC,50281883171.200005
2021-09-30,COROMANDEL,233162329694.40002
2021-09-30,JMFINANCIL,90309733219.2
2021-09-30,CASTROLIND,138674902156.8
2021-09-30,ESCORTS,199569295340.8
2021-09-30,SAIL,469845000089.60004
2021-09-30,JUBLFOOD,533273532100.0
2021-09-30,TVSMOTOR,261297532108.80002
2021-09-30,BALKRISIND,489797596780.8
2021-09-30,KARURVYSYA,38287523033.6
2021-09-30,DRREDDY,809571470400.0
2021-09-30,BAJFINANCE,4629070755865.601
2021-09-30,BEML,59697390750.0
2021-09-30,TATAELXSI,348377295420.0
2021-09-30,FACT,82728155200.0
2021-09-30,KAJARIACER,190877220576.0
2021-09-30,JSL,81743256000.0
2021-09-30,AXISBANK,2350740643353.6
2021-09-30,FINCABLES,77472280800.0
2021-09-30,APOLLOTYRE,143342293894.4
2021-09-30,JUBLPHARMA,99268865100.0
2021-09-30,CENTRALBK,192282810368.0
2021-09-30,DEEPAKFERT,44099711000.0
2021-09-30,SONATSOFTW,91998342000.0
2021-09-30,AUROPHARMA,424688592998.39996
2021-09-30,DEEPAKNTR,328893562300.0
2021-09-30,USHAMART,26131627872.0
2021-09-30,ULTRACEMCO,2133397589731.2002
2021-09-30,NLCINDIA,85070364000.0
2021-09-30,UCOBANK,163443738931.2
2021-09-30,SRF,668232535320.0
2021-09-30,FEDERALBNK,177157294348.8
2021-09-30,CUMMINSIND,274996314600.0
2021-09-30,LTFOODS,
2021-09-30,BEL,494505956736.0
2021-09-30,JPPOWER,29948053708.8
2021-09-30,CYIENT,117117175500.0
2021-09-30,DLF,1032699365376.0
2021-09-30,SOBHA,74914037274.40001
2021-09-30,DABUR,1090857993254.3999
2021-09-30,CEMPRO,
2021-09-30,CESC,121355937894.4
2021-09-30,SBIN,4042848119808.0
2021-09-30,NAVA,
2021-09-30,BAJAJ-AUTO,1109042463211.2
2021-09-30,M&M,998343742348.7999
2021-09-30,FORTIS,199007055392.0
2021-09-30,APOLLOHOSP,644386820147.2001
2021-09-30,DIVISLAB,1273906051910.4
2021-09-30,SUZLON,57594503270.4
2021-09-30,TATAPOWER,507426894720.0
2021-09-30,CIEINDIA,
2021-09-30,MRPL,82025278758.40001
2021-09-30,ELECON,18804720000.0
2021-09-30,TATACHEM,234197190800.0
2021-09-30,MUTHOOTFIN,582037273395.2
2021-09-30,JSWSTEEL,1609079233228.7998
2021-09-30,KEI,83536716340.0
2021-09-30,JKTYRE,37070139596.8
2021-09-30,CHAMBLFERT,141073701600.0
2021-09-30,CIPLA,793625519318.3999
2021-09-30,TATACONSUM,749996006400.0
2021-09-30,SHRIRAMFIN,
2021-09-30,SIEMENS,758321928000.0
2021-09-30,BANKBARODA,422758659072.0
2021-09-30,COALINDIA,1140721320038.4
2021-09-30,VOLTAS,403034464505.6
2021-09-30,BERGEPAINT,785777635584.0
2021-09-30,CCL,51208985300.0
2021-09-30,BANKINDIA,227748130560.0
2021-09-30,TRITURBINE,51550980974.399994
2021-09-30,NHPC,299843240448.0
2021-09-30,BATAINDIA,228723434500.0
2021-09-30,SCI,56502135280.0
2021-09-30,CHOLAFIN,463019613792.0
2021-09-30,TATASTEEL,1566722333132.8
2021-09-30,EMAMILTD,255237705408.0
2021-09-30,TATACOMM,396648750000.0
2021-09-30,MPHASIS,581447911200.0
2021-09-30,CHENNPETRO,18189479627.2
2021-09-30,GMRAIRPORT,
2021-09-30,TECHM,1338932122444.7998
2021-09-30,GMDCLTD,23850289200.0
2021-09-30,LT,2392065692505.6
2021-09-30,MAHABANK,134946526924.8
2021-09-30,LUPIN,432054963225.60004
2021-09-30,NBCC,87660000000.0
2021-09-30,ASIANPAINT,3112261842614.4
2021-09-30,GLENMARK,144061240800.0
2021-09-30,TORNTPOWER,242758852190.4
2021-09-30,UNOMINDA,
2021-09-30,ANANTRAJ,22397786400.0
2021-09-30,KOTAKBANK,3976946674176.0
2021-09-30,ASHOKLEY,392773911859.2
2021-09-30,ENGINERSIN,44260806240.0
2021-09-30,CEATLTD,53462897170.0
2021-09-30,VEDL,1069707039385.6
2021-09-30,EICHERMOT,762840680000.0
2021-09-30,TRIDENT,142686881792.0
2021-09-30,KEC,114083631244.8
2021-09-30,BALRAMCHIN,75167684000.0
2021-09-30,UNITDSPR,
2021-09-30,SWANCORP,
2021-09-30,EIDPARRY,74586744400.0
2021-09-30,COLPAL,454080600288.0
2021-09-30,LTF,
2021-09-30,RPOWER,49338278144.0
2021-09-30,NMDC,419223101440.0
2021-09-30,COFORGE,317720268180.0
2021-09-30,SYNGENE,240575487801.6
2021-09-30,CONCOR,429156742131.19995
2021-09-30,SCHNEIDER,27341542400.0
2021-09-30,EIHOTEL,81173205484.8
2021-10-31,JUBLFOOD,486873231700.0
2021-10-31,LUPIN,419452527366.39996
2021-10-31,NHPC,308884981964.8
2021-10-31,ITI,109782246560.0
2021-10-31,CEATLTD,50449364720.0
2021-10-31,ZEEL,295454951542.39996
2021-10-31,HINDUNILVR,5624811973580.8
2021-10-31,HEROMOTOCO,530872637400.0
2021-10-31,LICHSGFIN,227933227385.6
2021-10-31,UNITDSPR,
2021-10-31,ABREL,
2021-10-31,SIEMENS,778709798000.0
2021-10-31,EICHERMOT,679344320000.0
2021-10-31,KOTAKBANK,4027953350995.2
2021-10-31,EMAMILTD,236148054000.0
2021-10-31,ACE,27805986000.0
2021-10-31,TATAPOWER,684761368857.6
2021-10-31,CEMPRO,
2021-10-31,HSCL,22058506828.8
2021-10-31,ITC,2750181005721.6
2021-10-31,MPHASIS,606207715200.0
2021-10-31,YESBANK,320702722867.2
2021-10-31,AUROPHARMA,403917055164.8
2021-10-31,PIIND,455146414100.0
2021-10-31,JUBLPHARMA,94899538800.0
2021-10-31,ULTRACEMCO,2202626319638.4
2021-10-31,TRENT,356606792075.2
2021-10-31,OIL,244154490899.2
2021-10-31,SHRIRAMFIN,
2021-10-31,BEL,504008658048.0
2021-10-31,WOCKPHARMA,47312891200.0
2021-10-31,TMPV,
2021-10-31,PNB,463563113472.0
2021-10-31,HINDALCO,1025648330854.4
2021-10-31,SJVN,111409828185.6
2021-10-31,UNIONBANK,316448704000.0
2021-10-31,MARUTI,2260283392000.0
2021-10-31,HINDCOPPER,122887218134.40001
2021-10-31,EIHOTEL,86769250560.0
2021-10-31,BRITANNIA,885370551000.0
2021-10-31,EIDPARRY,81013579400.0
2021-10-31,DLF,986658597888.0
2021-10-31,JSWSTEEL,1617482827238.4
2021-10-31,HINDZINC,1315976837926.4001
2021-10-31,DIVISLAB,1367205129148.7998
2021-10-31,HFCL,91992300000.0
2021-10-31,POONAWALLA,126759739852.8
2021-10-31,MUTHOOTFIN,589179790008.0
2021-10-31,ELECON,19270336800.0
2021-10-31,BHEL,237650597184.0
2021-10-31,NATIONALUM,178061505100.80002
2021-10-31,HINDPETRO,440317924966.39996
2021-10-31,ACC,438200871667.2
2021-10-31,SOBHA,73031346080.0
2021-10-31,DRREDDY,774610636800.0
2021-10-31,INDIACEM,63869770051.2
2021-10-31,KEC,122798083200.0
2021-10-31,TRIDENT,193391684428.80002
2021-10-31,TTML,102829320524.8
2021-10-31,AARTIIND,349562421612.8
2021-10-31,SYNGENE,216751013273.59998
2021-10-31,COFORGE,296324996630.0
2021-10-31,MFSL,336003971788.8
2021-10-31,IOB,401676021760.0
2021-10-31,PETRONET,344699155481.60004
2021-10-31,BALRAMCHIN,66710878000.0
2021-10-31,SWANCORP,
2021-10-31,IIFL,122877937817.59999
2021-10-31,COROMANDEL,230932612915.2
2021-10-31,IOC,1204541821132.8
2021-10-31,NCC,43390612342.4
2021-10-31,TITAN,2116082282163.2002
2021-10-31,CONCOR,399148509881.60004
2021-10-31,LTF,
2021-10-31,COLPAL,419565578918.39996
2021-10-31,INDHOTEL,233867985292.80002
2021-10-31,PFC,351394630963.2
2021-10-31,SUZLON,60354042624.0
2021-10-31,TVSMOTOR,316384183449.6
2021-10-31,COALINDIA,1013460945868.7999
2021-10-31,NBCC,80370000000.0
2021-10-31,LT,2481860472934.4
2021-10-31,TRITURBINE,62236221465.600006
2021-10-31,INDUSTOWER,732221929344.0
2021-10-31,TATACOMM,372609000000.0
2021-10-31,INFY,6988489647552.0
2021-10-31,PCBL,
2021-10-31,CHOLAFIN,504472466336.0
2021-10-31,CHENNPETRO,18278896468.8
2021-10-31,BATAINDIA,254478092000.0
2021-10-31,NATCOPHARM,150829993600.0
2021-10-31,TITAGARH,
2021-10-31,INTELLECT,88000022187.2
2021-10-31,TATACONSUM,746035200000.0
2021-10-31,INDIANB,214340224000.0
2021-10-31,BANKBARODA,504207575040.0
2021-10-31,ZYDUSLIFE,
2021-10-31,CIPLA,731231512819.2
2021-10-31,BANKINDIA,246214156083.19998
2021-10-31,CHAMBLFERT,153872097600.0
2021-10-31,TATACHEM,229700928139.2
2021-10-31,INDUSINDBK,882680156364.8
2021-10-31,CIEINDIA,
2021-10-31,MRPL,86140293145.59999
2021-10-31,PERSISTENT,299868772500.0
2021-10-31,KEI,82357197652.8
2021-10-31,BALKRISIND,475579132019.2
2021-10-31,ABB,449223769200.0
2021-10-31,MCX,87507837125.0
2021-10-31,BRIGADE,107430762836.79999
2021-10-31,UCOBANK,172285924147.2
2021-10-31,SRF,627199275923.2001
2021-10-31,ABFRL,246605110208.0
2021-10-31,IRB,79603421376.0
2021-10-31,BAJAJ-AUTO,1073608448592.0
2021-10-31,CESC,115589708185.6
2021-10-31,DABUR,1036491669126.4
2021-10-31,PHOENIXLTD,165823356062.4
2021-10-31,AXISBANK,2275736271872.0
2021-10-31,DEEPAKNTR,304340178900.0
2021-10-31,MINDACORP,37224601545.6
2021-10-31,DEEPAKFERT,48635156900.0
2021-10-31,CENTRALBK,189678533836.80002
2021-10-31,ICICIBANK,5563195379328.0
2021-10-31,PIDILITIND,1175688169940.8
2021-10-31,SONATSOFTW,87954987600.0
2021-10-31,IDBI,549446069503.99994
2021-10-31,CYIENT,117723286500.0
2021-10-31,SUNTV,221081680512.0
2021-10-31,IFCI,24973400780.8
2021-10-31,TATAELXSI,365705703720.0
2021-10-31,PFOCUS,24164322508.8
2021-10-31,BAJFINANCE,4468018635596.8
2021-10-31,IGL,331730485273.6
2021-10-31,KARURVYSYA,39166777216.0
2021-10-31,CUB,124324729200.0
2021-10-31,SUNPHARMA,1907467388160.0
2021-10-31,IPCALAB,272187635200.0
2021-10-31,CUMMINSIND,248288040000.0
2021-10-31,ZENTEC,16705047134.4
2021-10-31,LTFOODS,
2021-10-31,KAJARIACER,194277661480.0
2021-10-31,BIOCON,421530682470.4
2021-10-31,BAJAJFINSV,2837572466180.8003
2021-10-31,ONGC,1875093681612.8
2021-10-31,IDEA,274423069388.80002
2021-10-31,UBL,438528899481.6
2021-10-31,BPCL,906204280217.6
2021-10-31,INOXWIND,26363858400.0
2021-10-31,GMRAIRPORT,
2021-10-31,FSL,134817653206.40001
2021-10-31,GRANULES,76857059400.0
2021-10-31,J&KBANK,37455412086.4
2021-10-31,ANANTRAJ,23209300400.0
2021-10-31,GABRIEL,22128309918.399998
2021-10-31,RECLTD,293571848486.4
2021-10-31,BERGEPAINT,720215224704.0
2021-10-31,SAIL,475424008524.8
2021-10-31,NLCINDIA,88259636000.0
2021-10-31,BEML,66856080300.0
2021-10-31,KPIL,
2021-10-31,ADANIPORTS,1415237636736.0
2021-10-31,TCS,12622878929408.0
2021-10-31,USHAMART,26802060307.2
2021-10-31,NTPC,1286747481958.4001
2021-10-31,HDFCBANK,8768054991871.999
2021-10-31,SCHNEIDER,25034191100.0
2021-10-31,GESHIP,47315703700.0
2021-10-31,CANFINHOME,83467584900.0
2021-10-31,GRAVITA,15136558500.0
2021-10-31,AEGISLOG,
2021-10-31,CASTROLIND,136647202089.6
2021-10-31,JMFINANCIL,83830407206.40001
2021-10-31,ESCORTS,211730892800.0
2021-10-31,BHARTIARTL,4030508918016.0
2021-10-31,MOTHERSON,
2021-10-31,MANAPPURAM,176092419737.6
2021-10-31,M&MFIN,221777632128.0
2021-10-31,SBIN,4481492678502.399
2021-10-31,WELSPUNLIV,
2021-10-31,HBLENGINE,
2021-10-31,ADANIPOWER,475175011942.4
2021-10-31,M&M,1099290771648.0
2021-10-31,GRASIM,1132871088806.4
2021-10-31,HAVELLS,791114385692.8
2021-10-31,FEDERALBNK,204798974118.4
2021-10-31,GLENMARK,142240892000.0
2021-10-31,SAMMAANCAP,
2021-10-31,JKTYRE,35346461198.4
2021-10-31,FINCABLES,72252221900.0
2021-10-31,CANBK,389130895296.0
2021-10-31,FACT,74542671558.4
2021-10-31,RADICO,149804897000.0
2021-10-31,WIPRO,3533460531328.0
2021-10-31,UPL,565546103078.4
2021-10-31,GMDCLTD,23357100000.0
2021-10-31,GRAPHITE,104809341600.0
2021-10-31,APOLLOHOSP,612818825153.6
2021-10-31,ARE&M,
2021-10-31,TORNTPHARM,484045492083.2
2021-10-31,MAHABANK,139994401996.80002
2021-10-31,EXIDEIND,147007536166.4
2021-10-31,RELIANCE,17160191209600.0
2021-10-31,BHARATFORG,357455837812.8
2021-10-31,NAVA,
2021-10-31,PVRINOX,
2021-10-31,GAIL,661395622118.4
2021-10-31,JINDALSAW,37123481856.0
2021-10-31,HCLTECH,3103759934400.0
2021-10-31,PRESTIGE,170827321491.2
2021-10-31,TECHM,1434427787654.4
2021-10-31,CCL,50630471500.0
2021-10-31,APOLLOTYRE,135213001196.8
2021-10-31,AJANTPHARM,183953504761.6
2021-10-31,JSL,96719467000.0
2021-10-31,MMTC,62925000000.00001
2021-10-31,RPOWER,47941833676.799995
2021-10-31,VEDL,1130028761088.0
2021-10-31,WELCORP,34836690432.0
2021-10-31,GODREJIND,195387012000.0
2021-10-31,BSOFT,112992293603.2
2021-10-31,VOLTAS,398567517113.6
2021-10-31,OBEROIRLTY,329260333142.39996
2021-10-31,MARICO,734858034809.6001
2021-10-31,TATASTEEL,1610157004665.6
2021-10-31,GODREJPROP,620828384966.4
2021-10-31,HEG,79425679450.0
2021-10-31,POWERGRID,1290807043225.6
2021-10-31,FORTIS,184700572000.0
2021-10-31,AMBUJACEM,803791139430.4
2021-10-31,NAUKRI,782407874400.0
2021-10-31,ENGINERSIN,40719941740.8
2021-10-31,ASHOKLEY,418019469721.60004
2021-10-31,UNOMINDA,
2021-10-31,JPPOWER,30155223859.2
2021-10-31,SCI,59692142875.200005
2021-10-31,TORNTPOWER,240524441150.4
2021-10-31,JINDALSTEL,427285982323.2
2021-10-31,REDINGTON,112395389548.79999
2021-10-31,GODREJCP,978968629193.6
2021-10-31,ASIANPAINT,2973609769401.6
2021-10-31,ADANIENT,1565689584332.7998
2021-10-31,RAMCOCEM,251929687968.0
2021-10-31,NMDC,419516810048.0
2021-11-30,CUB,107933318227.2
2021-11-30,BIOCON,432696263065.6
2021-11-30,BPCL,803277411840.0
2021-11-30,TATACONSUM,717557760000.0
2021-11-30,JINDALSAW,32327127782.399998
2021-11-30,SUNPHARMA,1808135124172.8
2021-11-30,FORTIS,212628211660.80002
2021-11-30,CANBK,361283999059.2
2021-11-30,IPCALAB,266414570399.99997
2021-11-30,BERGEPAINT,730170998208.0
2021-11-30,GRASIM,1094266191148.8
2021-11-30,RAMCOCEM,222319298300.0
2021-11-30,BAJAJ-AUTO,938105733600.0
2021-11-30,UBL,397890032515.19995
2021-11-30,INDUSINDBK,683614192064.0
2021-11-30,JPPOWER,31100265216.0
2021-11-30,KAJARIACER,181633451400.0
2021-11-30,FSL,115726389043.2
2021-11-30,GRAVITA,13486563585.6
2021-11-30,CYIENT,111646911300.0
2021-11-30,LTFOODS,
2021-11-30,IDBI,488696597452.80005
2021-11-30,NAUKRI,749611911550.0
2021-11-30,GODREJCP,943998984000.0
2021-11-30,ZENTEC,16331549680.0
2021-11-30,TATACHEM,222237088500.0
2021-11-30,GABRIEL,19298571400.0
2021-11-30,TCS,13111039121100.8
2021-11-30,KEI,99895882910.40001
2021-11-30,DABUR,1051788287961.6001
2021-11-30,MOTHERSON,
2021-11-30,CHAMBLFERT,151499712000.0
2021-11-30,RELIANCE,16274864045568.0
2021-11-30,TORNTPOWER,264965702809.60004
2021-11-30,BAJAJFINSV,2743100029051.1997
2021-11-30,PHOENIXLTD,163215978600.0
2021-11-30,CIEINDIA,
2021-11-30,CESC,115987379200.0
2021-11-30,ONGC,1788271596339.2
2021-11-30,CUMMINSIND,243687129056.0
2021-11-30,IDEA,317818984038.4
2021-11-30,SAMMAANCAP,
2021-11-30,BALRAMCHIN,63589065999.99999
2021-11-30,VOLTAS,397392875392.0
2021-11-30,VEDL,1259573176627.2002
2021-11-30,SWANCORP,
2021-11-30,GODREJPROP,555056658873.6
2021-11-30,PFC,307305314304.0
2021-11-30,INDHOTEL,221130743769.6
2021-11-30,REDINGTON,114895750547.20001
2021-11-30,COLPAL,390123096150.39996
2021-11-30,INDIANB,177908803430.40002
2021-11-30,JINDALSTEL,350946626003.2
2021-11-30,LTF,
2021-11-30,CONCOR,377762289920.0
2021-11-30,NTPC,1233901218816.0
2021-11-30,SUZLON,61069596979.2
2021-11-30,TITAN,2108935604992.0
2021-11-30,AJANTPHARM,180016097950.0
2021-11-30,INDIACEM,57052001577.600006
2021-11-30,NMDC,389331527872.0
2021-11-30,MFSL,324494386272.0
2021-11-30,COFORGE,329385803000.0
2021-11-30,COALINDIA,936734957568.0
2021-11-30,SYNGENE,238935126780.8
2021-11-30,RPOWER,47030813337.600006
2021-11-30,AARTIIND,339774999200.0
2021-11-30,GODREJIND,191617271199.99997
2021-11-30,TTML,220027376902.4
2021-11-30,IOB,394115061350.4
2021-11-30,TITAGARH,
2021-11-30,TRIDENT,264989923328.0
2021-11-30,KEC,109352380800.0
2021-11-30,WELCORP,43082341300.0
2021-11-30,GESHIP,43156565900.0
2021-11-30,GRAPHITE,79878702400.0
2021-11-30,PFOCUS,21396302928.0
2021-11-30,BHARATFORG,323141014400.0
2021-11-30,GAIL,576362640691.2001
2021-11-30,IFCI,23891166374.399998
2021-11-30,M&MFIN,195756854067.19998
2021-11-30,SUNTV,205298576582.40002
2021-11-30,TATAELXSI,360060348060.0
2021-11-30,CIPLA,783632220870.3999
2021-11-30,WELSPUNLIV,
2021-11-30,JKTYRE,31739479199.999996
2021-11-30,BAJFINANCE,4223498004544.0
2021-11-30,MANAPPURAM,138469285315.19998
2021-11-30,NCC,43207658249.6
2021-11-30,IOC,1119814377676.8
2021-11-30,INOXWIND,26596872300.0
2021-11-30,JMFINANCIL,68032277580.8
2021-11-30,BANKBARODA,443693648384.0
2021-11-30,IIFL,117395202048.0
2021-11-30,BEML,76946542650.0
2021-11-30,COROMANDEL,217245739200.0
2021-11-30,GRANULES,74588479200.0
2021-11-30,ANANTRAJ,19225504400.0
2021-11-30,TVSMOTOR,326147230992.0
2021-11-30,BALKRISIND,420416128352.0
2021-11-30,RECLTD,266034946694.40002
2021-11-30,ABB,437289519100.0
2021-11-30,MCX,82130246195.0
2021-11-30,SAIL,413259531302.39996
2021-11-30,KARURVYSYA,38327489132.8
2021-11-30,ZYDUSLIFE,
2021-11-30,IGL,338975495872.0
2021-11-30,PETRONET,329775000000.0
2021-11-30,IRB,72243329241.59999
2021-11-30,HINDUNILVR,5445292341580.801
2021-11-30,JUBLFOOD,481818819000.0
2021-11-30,ESCORTS,248958784600.0
2021-11-30,GMRAIRPORT,
2021-11-30,CASTROLIND,127844016432.0
2021-11-30,ACE,24781680000.0
2021-11-30,INDUSTOWER,766985263692.7999
2021-11-30,YESBANK,311191638016.0
2021-11-30,SIEMENS,766334628000.0
2021-11-30,NATCOPHARM,153013598899.2
2021-11-30,TATAPOWER,692749718937.6
2021-11-30,HDFCBANK,8275701190348.8
2021-11-30,EICHERMOT,648107123913.6
2021-11-30,CEATLTD,47498529925.0
2021-11-30,PRESTIGE,169144531248.0
2021-11-30,ITC,2725098816614.4
2021-11-30,SCHNEIDER,24974947065.6
2021-11-30,DRREDDY,775578526243.2001
2021-11-30,HINDZINC,1407242804684.8
2021-11-30,SJVN,109444928217.6
2021-11-30,ARE&M,
2021-11-30,APOLLOHOSP,817813088248.0
2021-11-30,MARUTI,2135041024000.0
2021-11-30,TRENT,362836694630.39996
2021-11-30,UPL,520849471046.4
2021-11-30,WIPRO,3481717355392.0
2021-11-30,BRITANNIA,853997494000.0
2021-11-30,ADANIPORTS,1396353336883.2
2021-11-30,UNIONBANK,297744472064.0
2021-11-30,KPIL,
2021-11-30,ACC,429356215091.2
2021-11-30,GMDCLTD,20667571200.0
2021-11-30,J&KBANK,34283596368.0
2021-11-30,UNITDSPR,
2021-11-30,TATACOMM,370529220144.0
2021-11-30,TATASTEEL,1330205396582.4001
2021-11-30,MUTHOOTFIN,572365413580.8
2021-11-30,TECHM,1498050462918.4001
2021-11-30,POONAWALLA,138610017100.80002
2021-11-30,CHENNPETRO,15583386600.0
2021-11-30,HFCL,92572454553.59999
2021-11-30,MARICO,696861739545.6
2021-11-30,HEROMOTOCO,489382366905.60004
2021-11-30,LUPIN,401779382400.0
2021-11-30,POWERGRID,1442174310656.0
2021-11-30,BATAINDIA,241401289600.0
2021-11-30,MPHASIS,543135930300.0
2021-11-30,ASIANPAINT,3015382842998.4
2021-11-30,ADANIENT,1828819138316.7998
2021-11-30,ITI,102734207030.4
2021-11-30,EMAMILTD,235166016433.59998
2021-11-30,SCI,69240762022.4
2021-11-30,NHPC,312399490048.0
2021-11-30,AMBUJACEM,743824507980.8
2021-11-30,MMTC,58800949747.2
2021-11-30,ELECON,23219790000.0
2021-11-30,BSOFT,132069825249.59999
2021-11-30,ENGINERSIN,40298410252.8
2021-11-30,HINDPETRO,418614109721.60004
2021-11-30,ASHOKLEY,351382939084.8
2021-11-30,EIDPARRY,82742169881.59999
2021-11-30,HINDCOPPER,107726781459.2
2021-11-30,EIHOTEL,75443125452.8
2021-11-30,INFY,7176671460902.4
2021-11-30,UNOMINDA,
2021-11-30,HINDALCO,920783357312.0
2021-11-30,HEG,69722770750.0
2021-11-30,PCBL,
2021-11-30,WOCKPHARMA,48265908800.0
2021-11-30,SHRIRAMFIN,
2021-11-30,CCL,53723357800.0
2021-11-30,JSWSTEEL,1470636706406.4
2021-11-30,TMPV,
2021-11-30,CHOLAFIN,451774439808.0
2021-11-30,BHEL,205093335884.8
2021-11-30,EXIDEIND,138380000000.0
2021-11-30,MAHABANK,129225601843.2
2021-11-30,BEL,496455228800.0
2021-11-30,JSL,83330229628.8
2021-11-30,DEEPAKFERT,44945477500.0
2021-11-30,SONATSOFTW,96380235000.0
2021-11-30,MINDACORP,39065509907.200005
2021-11-30,AEGISLOG,
2021-11-30,USHAMART,25536870000.0
2021-11-30,DEEPAKNTR,289217562800.0
2021-11-30,INTELLECT,83448960000.0
2021-11-30,NAVA,
2021-11-30,NLCINDIA,79385140000.0
2021-11-30,BANKINDIA,225333594393.59998
2021-11-30,CENTRALBK,185769972326.40002
2021-11-30,MRPL,77815442841.59999
2021-11-30,ABFRL,239197580281.6
2021-11-30,CANFINHOME,78620793300.0
2021-11-30,SRF,594576046803.2
2021-11-30,OBEROIRLTY,302991091000.0
2021-11-30,UCOBANK,154830196684.8
2021-11-30,BHARTIARTL,4282801662720.0
2021-11-30,AXISBANK,2011009680000.0
2021-11-30,APOLLOTYRE,130035910713.6
2021-11-30,PIDILITIND,1120909277403.2
2021-11-30,PERSISTENT,319646543404.8
2021-11-30,ICICIBANK,4957746088422.4
2021-11-30,BRIGADE,115614749900.0
2021-11-30,TRITURBINE,60102398012.8
2021-11-30,JUBLPHARMA,92996207179.2
2021-11-30,FINCABLES,87703355300.0
2021-11-30,SBIN,4110228921804.8003
2021-11-30,ABREL,
2021-11-30,HBLENGINE,
2021-11-30,ZEEL,318378603705.60004
2021-11-30,FEDERALBNK,182445789388.8
2021-11-30,HAVELLS,852408891734.3999
2021-11-30,M&M,1038685258368.0
2021-11-30,DIVISLAB,1295170118169.6
2021-11-30,SOBHA,81240259071.2
2021-11-30,ADANIPOWER,383186992179.19995
2021-11-30,HSCL,18601853195.2
2021-11-30,GLENMARK,147799598400.0
2021-11-30,TORNTPHARM,514784851486.4
2021-11-30,OIL,229515373113.6
2021-11-30,ULTRACEMCO,2144272680720.0
2021-11-30,RADICO,150022330200.0
2021-11-30,PVRINOX,
2021-11-30,PIIND,435354801000.0
2021-11-30,LICHSGFIN,208464922969.6
2021-11-30,CEMPRO,
2021-11-30,LT,2479191277056.0
2021-11-30,PNB,410710311935.99994
2021-11-30,HCLTECH,3089920217971.2
2021-11-30,NBCC,72721751065.59999
2021-11-30,DLF,927746217984.0
